01:55	13.517	18.51	717995	62.4	4	0
01:55	13.427	18.42	717992	58.9	4	0
01:55	12.057	17.05	717983	61.5	4	100
01:55	11.907	16.9	718151	61.1	4	75
01:55	11.54	R16.5	768984	65.7	5	0
01:55	11.14	R16.1	717660	63.8	4	0
01:55	10.94	R15.9	717977	65.2	4	0
01:55	10.34	R15.3	718492	58.7	4	0
01:55	10.14	R15.1	718102	60.7	4	100
01:55	9.94	14.9	717770	60.4	4	100
01:55	9.42	14.38	718488	64.3	6	100
01:55	9.14	14.1	761734	63.7	5	100
01:55	8.33	13.29	717968	65.5	3	0
01:55	7.17	12.13	717966	64.9	5	60
01:55	6.04	11	717962	65.9	4	0
02:00	19.437	24.43	718016	64.2	3	100
02:00	18.714	23.707	768978	67.4	5	100
02:00	18.507	23.5	718014	66.6	4	50
02:00	18.167	23.16	763468	62	3	0
02:00	17.157	22.15	718010	64	5	0
02:00	17.147	22.14	718320	61.2	5	0
02:00	14.767	19.76	718147	62.7	4	75
02:00	13.517	18.51	717995	62.3	4	0
02:00	13.427	18.42	717992	58.5	4	0
02:00	12.057	17.05	717983	64	4	100
02:00	11.907	16.9	718151	62.4	4	75
02:00	11.54	R16.5	768984	66.2	5	0
02:00	11.14	R16.1	717660	63.7	4	0
02:00	10.94	R15.9	717977	65.2	4	0
02:00	10.34	R15.3	718492	57.5	4	0
02:00	10.14	R15.1	718102	61.9	4	100
02:00	9.94	14.9	717770	62	4	100
02:00	9.42	14.38	718488	62.3	6	100
02:00	9.14	14.1	761734	63	5	100
02:00	8.33	13.29	717968	65.6	3	0
02:00	7.17	12.13	717966	65.4	5	60
02:00	6.04	11	717962	65.9	4	0
02:05	19.437	24.43	718016	64.7	3	100
02:05	18.714	23.707	768978	67.4	5	100
02:05	18.507	23.5	718014	66	4	50
02:05	18.167	23.16	763468	62.1	3	0
02:05	17.157	22.15	718010	66.4	5	0
02:05	17.147	22.14	718320	60.1	5	0
02:05	14.767	19.76	718147	61.1	4	75
02:05	13.517	18.51	717995	61.1	4	0
02:05	13.427	18.42	717992	58.8	4	0
02:05	12.057	17.05	717983	63.2	4	100
02:05	11.907	16.9	718151	61.2	4	75
02:05	11.54	R16.5	768984	66.6	5	0
02:05	11.14	R16.1	717660	63.3	4	0
02:05	10.94	R15.9	717977	65.2	4	0
02:05	10.34	R15.3	718492	58.5	4	0
02:05	10.14	R15.1	718102	61.3	4	100
02:05	9.94	14.9	717770	61.2	4	100
02:05	9.42	14.38	718488	64.4	6	100
02:05	9.14	14.1	761734	63.2	5	100
02:05	8.33	13.29	717968	65.8	3	0
02:05	7.17	12.13	717966	66.1	5	60
02:05	6.04	11	717962	65.9	4	0
02:10	19.437	24.43	718016	63.8	3	100
02:10	18.714	23.707	768978	64.1	5	100
02:10	18.507	23.5	718014	62.3	4	50
02:10	18.167	23.16	763468	60.6	3	0
02:10	17.157	22.15	718010	68.2	5	0
02:10	17.147	22.14	718320	59.4	5	0
02:10	14.767	19.76	718147	60.9	4	75
02:10	13.517	18.51	717995	60.4	4	0
02:10	13.427	18.42	717992	58.3	4	0
02:10	12.057	17.05	717983	63	4	100
02:10	11.907	16.9	718151	59.9	4	75
02:10	11.54	R16.5	768984	65.9	5	0
02:10	11.14	R16.1	717660	63.1	4	0
02:10	10.94	R15.9	717977	65.1	4	0
02:10	10.34	R15.3	718492	58	4	0
02:10	10.14	R15.1	718102	62.5	4	100
02:10	9.94	14.9	717770	62.4	4	100
02:10	9.42	14.38	718488	64.5	6	100
02:10	9.14	14.1	761734	62.9	5	100
02:10	8.33	13.29	717968	65.5	3	0
02:10	7.17	12.13	717966	66.2	5	60
02:10	6.04	11	717962	66.2	4	0
02:15	19.437	24.43	718016	61.4	3	100
02:15	18.714	23.707	768978	65.2	5	100
02:15	18.507	23.5	718014	64.8	4	50
02:15	18.167	23.16	763468	60.8	3	0
02:15	17.157	22.15	718010	68.7	5	0
02:15	17.147	22.14	718320	59.3	5	0
02:15	14.767	19.76	718147	60.7	4	75
02:15	13.517	18.51	717995	60.3	4	0
02:15	13.427	18.42	717992	59.4	4	0
02:15	12.057	17.05	717983	63.6	4	100
02:15	11.907	16.9	718151	62.3	4	75
02:15	11.54	R16.5	768984	66.6	5	0
02:15	11.14	R16.1	717660	62.7	4	0
02:15	10.94	R15.9	717977	65.1	4	0
02:15	10.34	R15.3	718492	57.1	4	0
